#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 07 23 04 50  50  3.0  4.0   0.9     9   7.0  64 1017.4  28.8  29.7  25.8   MM   MM    MM
2023 07 23 04 40  50  3.0  4.0   0.9    MM   7.0  64 1017.5  28.8  29.7  25.8   MM   MM    MM
2023 07 23 04 30  60  2.0  4.0    MM    MM    MM  MM 1017.7  28.8  29.7  25.7   MM   MM    MM
2023 07 23 04 20  70  2.0  3.0   0.9     8   6.9  77 1017.8  28.8  29.7  25.7   MM   MM    MM
2023 07 23 04 10  50  2.0  3.0    MM    MM    MM  MM 1017.9  28.8  29.7  25.7   MM   MM    MM
2023 07 23 04 00  60  2.0  3.0    MM    MM    MM  MM 1017.9  28.8  29.7  25.6   MM +0.8    MM
2023 07 23 03 50  60  2.0  3.0   0.9     9   7.0  75 1018.0  28.9  29.7  25.7   MM   MM    MM
2023 07 23 03 40  70  2.0  3.0   0.9    MM   7.0  75 1018.0  28.9  29.8  25.6   MM   MM    MM
2023 07 23 03 30  70  2.0  3.0    MM    MM    MM  MM 1018.1  28.9  29.7  25.5   MM   MM    MM
2023 07 23 03 20  60  2.0  2.0   0.9     9   6.9  80 1018.2  28.9  29.7  25.4   MM   MM    MM
2023 07 23 03 10  70  1.0  3.0   0.9    MM   6.9  80 1018.2  28.9  29.7  25.4   MM   MM    MM
2023 07 23 03 00  80  1.0  2.0    MM    MM    MM  MM 1018.2  28.9  29.7  25.3   MM +1.6    MM
2023 07 23 02 50  70  2.0  3.0   0.9     9   7.0  83 1018.3  28.9  29.7  25.3   MM   MM    MM
2023 07 23 02 40  80  1.0  2.0   0.9    MM   7.0  83 1018.3  28.9  29.7  25.4   MM   MM    MM
2023 07 23 02 30  80  1.0  2.0    MM    MM    MM  MM 1018.3  29.0  29.7  25.6   MM   MM    MM
2023 07 23 02 20  90  1.0  2.0   0.8     9   6.6  70 1018.2  29.0    MM  25.5   MM   MM    MM
2023 07 23 02 10  80  2.0  2.0   0.8    MM   6.6  70 1018.0  29.0  29.9  25.5   MM   MM    MM
2023 07 23 02 00  90  1.0  2.0    MM    MM    MM  MM 1017.9  29.0  30.0  25.4   MM +1.5    MM
2023 07 23 01 50  60  2.0  3.0   0.8     9   6.6  64 1017.7  29.0  30.0  25.3   MM   MM    MM
2023 07 23 01 40  70  2.0  2.0    MM    MM    MM  MM 1017.6  29.0  30.1  25.4   MM   MM    MM
2023 07 23 01 30  90  1.0  2.0    MM    MM    MM  MM 1017.5  29.0  30.1  25.3   MM   MM    MM
2023 07 23 01 20  90  1.0  2.0   0.9    MM   6.9  82 1017.4  29.0    MM  25.2   MM   MM    MM
2023 07 23 01 10  MM   MM   MM   0.9    10   6.9  82     MM    MM    MM    MM   MM   MM    MM
2023 07 23 01 00  80  2.0  3.0    MM    MM    MM  MM 1017.0  29.0  30.2  25.2   MM +0.9    MM
2023 07 23 00 50  90  1.0  2.0   0.9    MM   6.8  77 1017.0  29.0  30.2  25.2   MM   MM    MM
2023 07 23 00 40  MM   MM   MM   0.9     9   6.8  77     MM    MM    MM    MM   MM   MM    MM
2023 07 23 00 30 110  2.0  2.0    MM    MM    MM  MM 1016.7  29.0  30.1  25.2   MM   MM    MM
2023 07 23 00 20  90  1.0  2.0   0.8     9   6.4  85 1016.7  29.0  30.1  25.2   MM   MM    MM
2023 07 23 00 10  80  1.0  2.0   0.8    MM   6.4  85 1016.8  29.1  30.0  25.2   MM   MM    MM
2023 07 23 00 00  80  1.0  2.0    MM    MM    MM  MM 1016.7  29.0  30.0  25.1   MM +0.9    MM
2023 07 22 23 50 100  1.0  2.0   0.9     9   6.6  73 1016.7  29.1  30.0  25.2   MM   MM    MM
2023 07 22 23 40 110  2.0  2.0    MM    MM    MM  MM 1016.6  29.0  30.0  25.2   MM   MM    MM
2023 07 22 23 30  90  1.0  2.0    MM    MM    MM  MM 1016.6  29.1  30.0  25.2   MM   MM    MM
2023 07 22 23 20  90  1.0  2.0   0.9     9   6.5  86 1016.6  29.2  30.2  25.3   MM   MM    MM
2023 07 22 23 10  60  1.0  1.0    MM    MM    MM  MM 1016.6  29.3  30.1  25.2   MM   MM    MM
2023 07 22 23 00 110  1.0  1.0    MM    MM    MM  MM 1016.3  29.4  30.0  25.2   MM +0.7    MM
2023 07 22 22 50 100  1.0  2.0   0.9    10   6.5  81 1016.3  29.5    MM  25.2   MM   MM    MM
2023 07 22 22 40 110  1.0  2.0    MM    MM    MM  MM 1016.2  29.6  30.0  25.2   MM   MM    MM
2023 07 22 22 30 120  1.0  2.0    MM    MM    MM  MM 1016.2  29.9  30.1  25.1   MM   MM    MM
2023 07 22 22 20 140  1.0  2.0   0.8     9   6.3  63 1016.1  30.3  30.0  25.3   MM   MM    MM
2023 07 22 22 10  MM  0.0  1.0    MM    MM    MM  MM 1016.1  30.2  30.0  25.1   MM   MM    MM
2023 07 22 22 00  MM  0.0  1.0    MM    MM    MM  MM 1016.1  30.3    MM  25.2   MM +0.4    MM
2023 07 22 21 50  MM  0.0  1.0   0.8     8   6.1  94 1016.1  30.4  30.0  25.4   MM   MM    MM
2023 07 22 21 40  MM  0.0  1.0   0.8    MM   6.1  94 1016.0  30.6  30.1  25.5   MM   MM    MM
2023 07 22 21 30  MM  0.0  1.0    MM    MM    MM  MM 1015.9  30.6  30.1  25.5   MM   MM    MM
2023 07 22 21 20  MM  0.0  1.0   0.9    10   6.4  82 1015.8  30.6  30.0  25.4   MM   MM    MM
2023 07 22 21 10 140  1.0  1.0    MM    MM    MM  MM 1015.6  30.3  30.0  25.3   MM   MM    MM
2023 07 22 21 00 160  1.0  2.0    MM    MM    MM  MM 1015.7  30.2  30.0  25.3   MM -0.4    MM
2023 07 22 20 50  MM  0.0  1.0   0.9     9   6.3  79 1015.7  30.4  30.0  25.5   MM   MM    MM
2023 07 22 20 40 190  1.0  2.0    MM    MM    MM  MM 1015.7  30.0  30.0  25.2   MM   MM    MM
2023 07 22 20 30 180  1.0  2.0    MM    MM    MM  MM 1015.8  29.9  30.0  25.1   MM   MM    MM
2023 07 22 20 20 160  1.0  2.0   0.9    MM   6.4  84 1015.7  30.1  30.0  25.2   MM   MM    MM
2023 07 22 20 10 130  1.0  2.0   0.9    MM   6.4  84 1015.5  30.0  30.1  25.2   MM   MM    MM
2023 07 22 20 00 130  1.0  2.0   0.9    MM   6.4  84 1015.5  30.1  29.9  25.2   MM -0.6    MM
2023 07 22 19 50 160  1.0  2.0   0.9    MM   6.2  93 1015.8  29.9  29.9  25.2   MM   MM    MM
2023 07 22 19 40 190  1.0  2.0    MM    MM    MM  MM 1015.6  29.9  29.9  25.4   MM   MM    MM
2023 07 22 19 30 200  1.0  2.0    MM    MM    MM  MM 1015.6  29.8  29.9  25.3   MM   MM    MM
2023 07 22 19 20 160  1.0  2.0   0.9    MM   6.3  80 1015.9  29.8  29.9  25.4   MM   MM    MM
2023 07 22 19 10 170  1.0  2.0   0.9    MM   6.3  80 1015.7  29.7  29.8  25.2   MM   MM    MM
2023 07 22 19 00  MM  0.0  1.0    MM    MM    MM  MM 1015.7  29.7  29.8  25.4   MM -0.6    MM
2023 07 22 18 50 200  1.0  2.0   1.0    10   6.3  84 1015.8  29.4  29.8  25.3   MM   MM    MM
2023 07 22 18 40 170  1.0  2.0   1.0    MM   6.3  84 1015.9  29.4  29.8  25.4   MM   MM    MM
2023 07 22 18 30 170  2.0  3.0    MM    MM    MM  MM 1015.9  29.3  29.9  25.4   MM   MM    MM
2023 07 22 18 20 170  2.0  3.0   0.9    MM   6.4  82 1015.9  29.2  29.9  25.4   MM   MM    MM
2023 07 22 18 10  MM   MM   MM   0.9    10   6.4  82     MM    MM    MM    MM   MM   MM    MM
2023 07 22 18 00 170  2.0  3.0    MM    MM    MM  MM 1016.0  29.1  29.9  25.3   MM -0.3    MM
2023 07 22 17 50 140  2.0  3.0   0.9    MM   6.0  75 1016.4  29.1  29.8  25.3   MM   MM    MM
2023 07 22 17 40  MM   MM   MM   0.9     8   6.0  75     MM    MM    MM    MM   MM   MM    MM
2023 07 22 17 30 160  3.0  3.0    MM    MM    MM  MM 1016.1  29.0  29.8  25.4   MM   MM    MM
2023 07 22 17 20 160  3.0  3.0   0.9    MM   6.3  87 1016.1  28.9  29.8  25.3   MM   MM    MM
2023 07 22 17 10  MM   MM   MM   0.9     9   6.3  87     MM    MM    MM    MM   MM   MM    MM
2023 07 22 17 00 160  3.0  5.0    MM    MM    MM  MM 1016.2  28.9  29.8  25.4   MM +0.0    MM
2023 07 22 16 50 160  4.0  5.0   0.9    MM   6.3  70 1016.5  28.9  29.8  25.4   MM   MM    MM
2023 07 22 16 40 160  4.0  5.0   0.9    MM   6.3  70 1016.2  28.8  29.8  25.2   MM   MM    MM
2023 07 22 16 30 150  4.0  6.0    MM    MM    MM  MM 1016.3  28.8  29.8  25.3   MM   MM    MM
2023 07 22 16 20 150  4.0  5.0   0.9     9   6.3  77 1016.3  28.9  29.7  25.3   MM   MM    MM
2023 07 22 16 10 150  4.0  5.0   0.9    MM   6.3  77 1016.3  28.8  29.7  25.1   MM   MM    MM
2023 07 22 16 00 160  4.0  5.0    MM    MM    MM  MM 1016.3  28.8  29.7  25.1   MM +0.0    MM
2023 07 22 15 50 150  4.0  5.0   1.0    10   6.3  82 1016.3  28.8  29.7  25.3   MM   MM    MM
2023 07 22 15 40 150  5.0  6.0   1.0    MM   6.3  82 1016.3  28.8  29.7  25.1   MM   MM    MM
2023 07 22 15 30 140  5.0  6.0    MM    MM    MM  MM 1016.3  28.8  29.7  25.2   MM   MM    MM
2023 07 22 15 20 140  5.0  6.0   0.9    10   6.0  94 1016.3  28.8  29.6  25.2   MM   MM    MM
2023 07 22 15 10 130  5.0  6.0    MM    MM    MM  MM 1016.3  28.8  29.6  25.3   MM   MM    MM
2023 07 22 15 00 140  5.0  6.0    MM    MM    MM  MM 1016.3  28.8  29.6  25.0   MM +0.6    MM
2023 07 22 14 50 130  4.0  6.0   1.0    MM   6.2  79 1016.3  28.8    MM  24.9   MM   MM    MM
2023 07 22 14 40 130  4.0  5.0   1.0    MM   6.2  79 1016.4  28.9  29.6  24.9   MM   MM    MM
2023 07 22 14 30 140  4.0  5.0    MM    MM    MM  MM 1016.3  28.8  29.6  24.8   MM   MM    MM
2023 07 22 14 20 130  4.0  5.0   1.0    MM   6.3  79 1016.3  28.8  29.6  24.8   MM   MM    MM
2023 07 22 14 10 130  4.0  5.0   1.0    MM   6.3  79 1016.3  28.9  29.5  24.9   MM   MM    MM
2023 07 22 14 00 130  4.0  5.0    MM    MM    MM  MM 1016.3  28.8  29.5  24.9   MM +0.8    MM
2023 07 22 13 50 130  3.0  4.0   1.0    MM   6.2  79 1016.3  28.8  29.5  25.4   MM   MM    MM
2023 07 22 13 40 130  3.0  4.0   1.0    MM   6.2  79 1016.3  28.8  29.5  25.1   MM   MM    MM
2023 07 22 13 30 130  3.0  4.0   1.0    MM   6.2  79 1016.2  28.8  29.5  24.8   MM   MM    MM
2023 07 22 13 20 140  4.0  5.0   1.0    MM   6.0  90 1016.2  28.7  29.5  25.1   MM   MM    MM
2023 07 22 13 10  MM   MM   MM   1.0    10   6.0  90     MM    MM    MM    MM   MM   MM    MM
2023 07 22 13 00 140  4.0  5.0    MM    MM    MM  MM 1016.1  28.7  29.5  25.1   MM +0.9    MM
2023 07 22 12 50 140  4.0  5.0   1.0     9   6.3  81 1016.0  28.6  29.5  25.2   MM   MM    MM
2023 07 22 12 40 140  4.0  5.0   1.0    MM   6.3  81 1016.2  28.7  29.4  25.3   MM   MM    MM
2023 07 22 12 30 140  4.0  5.0    MM    MM    MM  MM 1015.7  28.7  29.4  25.2   MM   MM    MM
2023 07 22 12 20 150  5.0  6.0   1.0    MM   6.0  94 1015.7  28.6  29.5  24.9   MM   MM    MM
2023 07 22 12 10 140  5.0  6.0   1.0    MM   6.0  94 1015.9  28.6  29.5  25.0   MM   MM    MM
2023 07 22 12 00 160  5.0  6.0    MM    MM    MM  MM 1015.7  28.5  29.5  25.2   MM +0.5    MM
2023 07 22 11 50 160  5.0  6.0   1.1     8   5.9  79 1015.7  28.5  29.4  25.2   MM   MM    MM
2023 07 22 11 40 150  5.0  6.0    MM    MM    MM  MM 1015.7  28.5  29.5  24.9   MM   MM    MM
2023 07 22 11 30 150  5.0  6.0    MM    MM    MM  MM 1015.7  28.6  29.4  25.0   MM   MM    MM
2023 07 22 11 20 150  5.0  6.0   1.1     9   6.2  88 1015.6  28.5  29.4  25.0   MM   MM    MM
2023 07 22 11 10 150  5.0  5.0   1.1    MM   6.2  88 1015.6  28.5  29.4  25.3   MM   MM    MM
2023 07 22 11 00 150  4.0  6.0    MM    MM    MM  MM 1015.7  28.4  29.4  25.3   MM -0.0    MM
2023 07 22 10 50 140  5.0  6.0   1.1    10   6.2  93 1015.5  28.4  29.5  25.0   MM   MM    MM
2023 07 22 10 40 150  4.0  5.0    MM    MM    MM  MM 1015.7  28.4  29.4  25.1   MM   MM    MM
2023 07 22 10 30 150  4.0  6.0    MM    MM    MM  MM 1015.6  28.3  29.5  25.1   MM   MM    MM
2023 07 22 10 20 140  4.0  5.0   1.1     9   6.3  79 1015.5  28.4  29.5  25.1   MM   MM    MM
2023 07 22 10 10 130  4.0  5.0   1.1    MM   6.3  79 1015.5  28.3    MM  25.2   MM   MM    MM
2023 07 22 10 00 130  4.0  5.0    MM    MM    MM  MM 1015.4  28.3  29.5  25.4   MM +0.0    MM
2023 07 22 09 50 120  3.0  4.0   1.1     9   6.2  83 1015.5  28.3  29.5  25.4   MM   MM    MM
2023 07 22 09 40 120  4.0  5.0   1.1    MM   6.2  83 1015.3  28.3  29.5  25.3   MM   MM    MM
2023 07 22 09 30 120  3.0  4.0    MM    MM    MM  MM 1015.2  28.3  29.5  25.1   MM   MM    MM
2023 07 22 09 20 110  4.0  5.0   1.1    MM   6.2  82 1015.3  28.3  29.5  25.3   MM   MM    MM
2023 07 22 09 10  MM   MM   MM   1.1    10   6.2  82     MM    MM    MM    MM   MM   MM    MM
2023 07 22 09 00  90  3.0  4.0    MM    MM    MM  MM 1015.3  28.3  29.5  25.3   MM -0.0    MM
2023 07 22 08 50  90  3.0  4.0   1.1     6   6.0  72 1015.4  28.3  29.5  25.3   MM   MM    MM
2023 07 22 08 40  80  3.0  5.0   1.1    MM   6.0  72 1015.4  28.3  29.5  25.4   MM   MM    MM
2023 07 22 08 30  70  3.0  4.0    MM    MM    MM  MM 1015.5  28.3  29.5  25.3   MM   MM    MM
2023 07 22 08 20  60  3.0  4.0   1.1    10   6.0  98 1015.5  28.3  29.5  25.5   MM   MM    MM
2023 07 22 08 10  80  3.0  4.0    MM    MM    MM  MM 1015.5  28.3  29.5  25.6   MM   MM    MM
2023 07 22 08 00  70  3.0  4.0    MM    MM    MM  MM 1015.5  28.3  29.5  25.6   MM -0.5    MM
2023 07 22 07 50  70  3.0  4.0   1.1    MM   6.1  78 1015.6  28.4  29.5  25.6   MM   MM    MM
2023 07 22 07 40  MM   MM   MM   1.1     9   6.1  78     MM    MM    MM    MM   MM   MM    MM
2023 07 22 07 30  80  3.0  5.0    MM    MM    MM  MM 1015.5  28.4  29.5  25.7   MM   MM    MM
2023 07 22 07 20  80  3.0  4.0   1.1    10   6.1  91 1015.5  28.3  29.5  25.6   MM   MM    MM
2023 07 22 07 10  80  3.0  5.0   1.1    MM   6.1  91 1015.4  28.4  29.5  25.7   MM   MM    MM
2023 07 22 07 00  90  3.0  4.0    MM    MM    MM  MM 1015.3  28.3  29.5  25.7   MM -1.1    MM
2023 07 22 06 50  90  3.0  4.0   1.1    MM   6.3  72 1015.4  28.4  29.5  25.9   MM   MM    MM
2023 07 22 06 40 100  3.0  4.0   1.1    MM   6.3  72 1015.5  28.4  29.5  25.7   MM   MM    MM
2023 07 22 06 30 100  3.0  4.0    MM    MM    MM  MM 1015.3  28.4  29.5  25.5   MM   MM    MM
2023 07 22 06 20  90  3.0  5.0   1.0     8   6.0  70 1015.4  28.4  29.5  25.7   MM   MM    MM
2023 07 22 06 10 100  3.0  4.0   1.0    MM   6.0  70 1015.5  28.4  29.5  25.5   MM   MM    MM
2023 07 22 06 00  90  3.0  4.0    MM    MM    MM  MM 1015.6  28.5  29.5  25.7   MM -0.7    MM
2023 07 22 05 50  80  3.0  4.0   1.1    MM   6.1  81 1015.8  28.5  29.5  25.6   MM   MM    MM
2023 07 22 05 40  80  3.0  4.0   1.1    MM   6.1  81 1015.8  28.5  29.5  25.7   MM   MM    MM
2023 07 22 05 30  90  3.0  4.0    MM    MM    MM  MM 1015.8  28.5  29.5  25.7   MM   MM    MM
2023 07 22 05 20  90  3.0  5.0   1.1     8   6.2  76 1015.7  28.5  29.5  25.8   MM   MM    MM
2023 07 22 05 10  90  4.0  5.0    MM    MM    MM  MM 1015.8  28.5  29.5  25.8   MM   MM    MM
2023 07 22 05 00  80  4.0  5.0    MM    MM    MM  MM 1016.0  28.5  29.5  25.9   MM +0.0    MM
2023 07 22 04 50  80  5.0  6.0   1.1    10   6.0  84 1016.1  28.5  29.5  25.9   MM   MM    MM
2023 07 22 04 40  80  4.0  6.0    MM    MM    MM  MM 1016.3  28.5    MM  26.0   MM   MM    MM
2023 07 22 04 30  80  4.0  5.0    MM    MM    MM  MM 1016.3  28.6  29.5  26.2   MM   MM    MM
2023 07 22 04 20  80  4.0  5.0   1.1    10   6.0  89 1016.3  28.6    MM  26.0   MM   MM    MM
2023 07 22 04 10  80  4.0  5.0    MM    MM    MM  MM 1016.4  28.6  29.6  26.1   MM   MM    MM
2023 07 22 04 00  80  4.0  5.0   1.1    MM   6.0  89 1016.3  28.6  29.6  26.0   MM +0.7    MM
2023 07 22 03 50  80  4.0  5.0   1.2    MM   6.0  85 1016.3  28.7  29.6  26.1   MM   MM    MM
2023 07 22 03 40  MM   MM   MM   1.2    10   6.0  85     MM    MM    MM    MM   MM   MM    MM
2023 07 22 03 30  80  4.0  6.0    MM    MM    MM  MM 1016.6  28.7  29.6  26.0   MM   MM    MM
2023 07 22 03 20  80  4.0  5.0   1.1     9   6.0  86 1016.3  28.7    MM  26.1   MM   MM    MM
2023 07 22 03 10  70  4.0  5.0   1.1    MM   6.0  86 1016.3  28.7  29.6  26.3   MM   MM    MM
2023 07 22 03 00  80  4.0  5.0    MM    MM    MM  MM 1016.3  28.7  29.6  26.2   MM +0.4    MM
2023 07 22 02 50  90  4.0  5.0   1.1    10   6.1  96 1016.2  28.7  29.6  26.1   MM   MM    MM
2023 07 22 02 40  90  4.0  6.0    MM    MM    MM  MM 1016.0  28.7  29.6  26.2   MM   MM    MM
2023 07 22 02 30  80  4.0  5.0    MM    MM    MM  MM 1016.0  28.7    MM  26.3   MM   MM    MM
2023 07 22 02 20  80  4.0  5.0   1.2    MM   6.5  82 1016.1  28.8  29.6  26.4   MM   MM    MM
2023 07 22 02 10  90  4.0  6.0   1.2    MM   6.5  82 1016.3  28.8  29.6  26.4   MM   MM    MM
2023 07 22 02 00  90  4.0  6.0    MM    MM    MM  MM 1016.0  28.8  29.6  26.4   MM +0.3    MM
2023 07 22 01 50  90  4.0  5.0   1.1     9   6.2  87 1015.9  28.8    MM  26.3   MM   MM    MM
2023 07 22 01 40  90  4.0  5.0    MM    MM    MM  MM 1015.8  28.8  29.7  26.5   MM   MM    MM
2023 07 22 01 30  90  4.0  5.0    MM    MM    MM  MM 1015.7  28.9  29.7  25.8   MM   MM    MM
2023 07 22 01 20  90  4.0  5.0   1.0    11   6.1  91 1015.7  28.9  29.7  25.9   MM   MM    MM
2023 07 22 01 10  80  4.0  5.0   1.0    MM   6.1  91 1015.7  28.9  29.7  26.2   MM   MM    MM
2023 07 22 01 00  90  4.0  5.0    MM    MM    MM  MM 1015.7    MM    MM    MM   MM +0.7    MM
2023 07 22 00 50  80  4.0  5.0   1.1    MM   6.3  86 1015.8  28.9  29.7  26.3   MM   MM    MM
2023 07 22 00 40  MM   MM   MM   1.1    10    MM  MM     MM    MM    MM    MM   MM   MM    MM
2023 07 22 00 30  80  4.0  5.0    MM    MM    MM  MM 1015.8  29.0  29.7  26.2   MM   MM    MM
2023 07 22 00 20  80  4.0  5.0   1.1     9   6.5  81 1015.8  29.1  29.7  26.1   MM   MM    MM
2023 07 22 00 10  90  4.0  5.0   1.1    MM   6.5  81 1016.0  29.1    MM  26.0   MM   MM    MM
2023 07 22 00 00 100  3.0  4.0    MM    MM    MM  MM 1015.9  29.2  29.7  25.7   MM +1.1    MM
2023 07 21 23 50 100  3.0  4.0   1.1    10   6.4  85 1015.8  29.2  29.7  25.3   MM   MM    MM
2023 07 21 23 40  90  3.0  5.0   1.1    MM   6.4  85 1015.7  29.2  29.7  25.4   MM   MM    MM
2023 07 21 23 30  80  4.0  5.0    MM    MM    MM  MM 1015.7  29.2  29.7  25.4   MM   MM    MM
2023 07 21 23 20  70  4.0  5.0   1.0    10   6.2  81 1015.7  29.2  29.7  25.4   MM   MM    MM
2023 07 21 23 10  70  4.0  5.0   1.0    MM   6.2  81 1015.7  29.2  29.7  25.8   MM   MM    MM
2023 07 21 23 00  70  4.0  5.0    MM    MM    MM  MM 1015.6  29.2  29.7  25.8   MM +0.5    MM
2023 07 21 22 50  80  4.0  5.0   1.1     8   6.1  91 1015.5  29.3  29.7  25.9   MM   MM    MM
2023 07 21 22 40  90  3.0  4.0    MM    MM    MM  MM 1015.3  29.3  29.7  25.6   MM   MM    MM
2023 07 21 22 30  90  3.0  4.0   1.1    MM   6.1  91 1015.2  29.4  29.7  25.2   MM   MM    MM
2023 07 21 22 20  90  3.0  4.0   1.1     8   6.3  78 1015.1  29.4    MM  25.3   MM   MM    MM
2023 07 21 22 10  80  3.0  5.0   1.1    MM   6.3  78 1015.1  29.5  29.8  25.6   MM   MM    MM
2023 07 21 22 00  90  3.0  4.0    MM    MM    MM  MM 1015.0  29.5  29.8  25.7   MM -0.5    MM
2023 07 21 21 50  90  3.0  4.0   1.1    10   5.9  91 1015.0  29.4  29.8  25.8   MM   MM    MM
2023 07 21 21 40 100  3.0  4.0    MM    MM    MM  MM 1015.0  29.4  29.8  26.0   MM   MM    MM
2023 07 21 21 30 100  3.0  4.0    MM    MM    MM  MM 1014.9  29.4  29.8  26.1   MM   MM    MM
2023 07 21 21 20 110  3.0  5.0   1.2    10   6.3  85 1014.7  29.4  29.8  25.8   MM   MM    MM
2023 07 21 21 10 100  4.0  5.0    MM    MM    MM  MM 1014.7  29.5  29.8  25.6   MM   MM    MM
2023 07 21 21 00 100  4.0  5.0   1.2    MM   6.3  85 1014.7  29.5    MM  25.5   MM -1.2    MM
2023 07 21 20 50  90  4.0  5.0   1.1    MM   6.2  92 1014.7  29.5  29.8  25.4   MM   MM    MM
2023 07 21 20 40  MM   MM   MM   1.1    10   6.2  92     MM    MM    MM    MM   MM   MM    MM
2023 07 21 20 30 100  4.0  5.0    MM    MM    MM  MM 1014.8  29.4  29.8  26.2   MM   MM    MM
2023 07 21 20 20 100  4.0  5.0   1.1     9   6.0  77 1014.8  29.4  29.8  26.4   MM   MM    MM
2023 07 21 20 10 100  4.0  5.0    MM    MM    MM  MM 1015.0  29.4  29.8  26.4   MM   MM    MM
2023 07 21 20 00 110  4.0  5.0   1.1    MM   6.0  77 1015.0  29.4    MM  26.4   MM -1.7    MM
2023 07 21 19 50 100  4.0  5.0   1.1    10   6.1  82 1015.1  29.4  29.8  26.1   MM   MM    MM
2023 07 21 19 40 100  4.0  5.0    MM    MM    MM  MM 1015.2  29.4  29.7  25.8   MM   MM    MM
2023 07 21 19 30 100  4.0  6.0    MM    MM    MM  MM 1015.2  29.4  29.8  25.7   MM   MM    MM
2023 07 21 19 20 100  5.0  6.0   1.2    MM   6.3  82 1015.6  29.4    MM  26.1   MM   MM    MM
2023 07 21 19 10 100  5.0  6.0   1.2    MM   6.3  82 1015.4  29.4  29.8  25.9   MM   MM    MM
2023 07 21 19 00 110  5.0  6.0    MM    MM    MM  MM 1015.5  29.4  29.8  26.1   MM -1.9    MM
2023 07 21 18 50 110  5.0  7.0   1.0    MM   5.7  76 1015.5  29.4  29.7  25.8   MM   MM    MM
2023 07 21 18 40  MM   MM   MM   1.0    10   5.7  76     MM    MM    MM    MM   MM   MM    MM
2023 07 21 18 30 100  5.0  6.0    MM    MM    MM  MM 1015.7  29.3  29.7  26.4   MM   MM    MM
2023 07 21 18 20 100  5.0  6.0   1.2    10   6.3  77 1015.7  29.3  29.7  26.2   MM   MM    MM
2023 07 21 18 10 100  5.0  6.0   1.2    MM   6.3  77 1015.9  29.4  29.7  26.0   MM   MM    MM
2023 07 21 18 00 100  5.0  7.0    MM    MM    MM  MM 1016.0  29.3  29.7  26.1   MM -1.6    MM
2023 07 21 17 50  90  5.0  6.0   1.1    10   6.2  86 1016.0  29.3  29.8  26.1   MM   MM    MM
2023 07 21 17 40  90  5.0  6.0   1.1    MM   6.2  86 1016.1  29.3  29.7  26.4   MM   MM    MM
2023 07 21 17 30  90  5.0  6.0    MM    MM    MM  MM 1016.2  29.3  29.7  26.1   MM   MM    MM
2023 07 21 17 20  90  5.0  7.0   1.1    10   6.4  88 1016.4  29.3  29.7  25.8   MM   MM    MM
2023 07 21 17 10  80  5.0  7.0    MM    MM    MM  MM 1016.6  29.3  29.7  26.2   MM   MM    MM
2023 07 21 17 00  70  5.0  7.0    MM    MM    MM  MM 1016.7  29.2  29.7  26.1   MM -0.6    MM
2023 07 21 16 50  60  6.0  8.0   1.1    12   6.5  98 1016.9  29.1  29.7  26.4   MM   MM    MM
2023 07 21 16 40  50  6.0  8.0   1.1    MM   6.5  98 1017.1  29.2  29.8  26.6   MM   MM    MM
2023 07 21 16 30  50  5.0  6.0    MM    MM    MM  MM 1017.2  29.3  29.8  26.4   MM   MM    MM
2023 07 21 16 20  60  5.0  6.0   1.1     9   6.3  80 1017.4  29.4  29.8  26.2   MM   MM    MM
2023 07 21 16 10  60  5.0  6.0    MM    MM    MM  MM 1017.5  29.4  29.8  25.9   MM   MM    MM
2023 07 21 16 00  50  4.0  5.0    MM    MM    MM  MM 1017.4  29.3  29.7  25.9   MM +0.7    MM
2023 07 21 15 50  50  4.0  5.0   1.1    10   6.4  75 1017.4  29.2  29.7  26.1   MM   MM    MM
2023 07 21 15 40  50  4.0  5.0   1.1    MM   6.4  75 1017.4  29.2  29.7  25.7   MM   MM    MM
2023 07 21 15 30  60  4.0  5.0    MM    MM    MM  MM 1017.3  29.2  29.7  25.9   MM   MM    MM
2023 07 21 15 20  50  4.0  4.0   1.3    MM   6.6  80 1017.4  29.3  29.7  25.7   MM   MM    MM
2023 07 21 15 10  MM   MM   MM   1.3     9   6.6  80     MM    MM    MM    MM   MM   MM    MM
2023 07 21 15 00  60  4.0  5.0    MM    MM    MM  MM 1017.4  29.2  29.7  25.6   MM +0.6    MM
2023 07 21 14 50  60  3.0  5.0   1.1     9   6.3  80 1017.3  29.2  29.6  26.2   MM   MM    MM
2023 07 21 14 40  50  3.0  4.0    MM    MM    MM  MM 1017.4  29.2  29.6  26.0   MM   MM    MM
2023 07 21 14 30  50  4.0  5.0    MM    MM    MM  MM 1017.4  29.2  29.6  25.9   MM   MM    MM
2023 07 21 14 20  50  4.0  5.0   1.2    MM   6.6  86 1017.5  29.2    MM  25.9   MM   MM    MM
2023 07 21 14 10  MM   MM   MM   1.2    10   6.6  86     MM    MM    MM    MM   MM   MM    MM
2023 07 21 14 00  70  4.0  5.0    MM    MM    MM  MM 1017.4  29.1  29.5  26.0   MM +0.6    MM
